2017-03-13 15:03:25 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:25 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:26 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionThirdTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:26 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:27 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:27 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:28 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:30 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:03 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:03 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:04 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:07 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:08 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:08 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:09 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:10 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:10 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:11 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionThirdTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:11 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:12 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionFourthTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:12 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:12 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionFifthTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:12 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:13 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSixthTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:13 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:14 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSeventhTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:14 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:57 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:54 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionAssets в контроллере App\Controllers\Index не найден
2017-03-13 15:03:22 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:24 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionThirdTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:24 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionFourthTask в контроллере App\Controllers\Index не найден
2017-03-13 15:03:25 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 27 | Метод actionFifthTask в контроллере App\Controllers\Index не найден
2017-03-13 21:03:59 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 34 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-13 21:03:07 | Уровень debug | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Templates/Index/FirstTask.html | Строка 40 | Unexpected "endfor" tag (expecting closing tag for the "if" tag defined near line 23).
2017-03-13 21:03:15 | Уровень debug | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Templates/Index/FirstTask.html | Строка 40 | Unexpected "endfor" tag (expecting closing tag for the "if" tag defined near line 23).
2017-03-13 21:03:17 | Уровень debug | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Templates/Index/FirstTask.html | Строка 40 | Unexpected "endfor" tag (expecting closing tag for the "if" tag defined near line 23).
2017-03-14 11:03:50 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/public/index.php | Строка 20 | Контроллер \App\Controllers\Favicon.ico не найден
2017-03-14 11:03:51 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 34 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-14 13:03:17 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 34 | Метод actionSecondTask в контроллере App\Controllers\Index не найден
2017-03-14 13:03:24 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 34 | Метод actionThirdTask в контроллере App\Controllers\Index не найден
2017-03-14 16:03:48 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionThirdTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:06 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionFourthTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:09 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionFifthTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:10 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionSixthTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:11 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionSeventhTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:13 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionFourthTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:14 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionFifthTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:23 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionSixthTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:24 | Уровень info | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Controller.php | Строка 32 | Метод actionSeventhTask в контроллере App\Controllers\Index не найден
2017-03-14 19:03:58 | Уровень error | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Db.php | Строка 98 | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'test' at line 1
2017-03-14 19:03:37 | Уровень error | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Db.php | Строка 98 | SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'test' at line 1
2017-03-14 19:03:37 | Уровень error | Код ошибки 0 | /home/danis/web-программирование/kredit/App/Db.php | Строка 98 | SQLSTATE[HY093]: Invalid parameter number: no parameters were bound
